Тип,Категория,Компонент,Тема,ID задачи,Ссылка,Дата создания,Дата изменения,Статус,Этап,Первое сообщение
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,362681127,https://pyrus.com/t#id362681127,2026-06-24T16:32:44Z,2026-06-25T10:11:23Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,361649153,https://pyrus.com/t#id361649153,2026-06-18T18:33:26Z,2026-06-19T07:15:22Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,361551558,https://pyrus.com/t#id361551558,2026-06-18T10:27:59Z,2026-06-18T11:25:34Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,360337934,https://pyrus.com/t#id360337934,2026-06-11T14:39:26Z,2026-06-15T08:36:47Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,360175006,https://pyrus.com/t#id360175006,2026-06-11T02:31:22Z,2026-06-11T07:23:33Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,359782333,https://pyrus.com/t#id359782333,2026-06-09T03:45:36Z,2026-06-09T07:17:31Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,359538685,https://pyrus.com/t#id359538685,2026-06-07T18:31:38Z,2026-06-11T11:14:47Z,Закрыта,Первая линия (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,359422531,https://pyrus.com/t#id359422531,2026-06-07T02:05:50Z,2026-06-09T07:20:33Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,359364579,https://pyrus.com/t#id359364579,2026-06-06T15:13:25Z,2026-06-06T17:14:17Z,Закрыта,Первая линия (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,358726235,https://pyrus.com/t#id358726235,2026-06-03T08:58:01Z,2026-06-16T06:14:01Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,357853828,https://pyrus.com/t#id357853828,2026-05-29T15:12:49Z,2026-06-01T06:10:40Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,357599853,https://pyrus.com/t#id357599853,2026-05-28T12:40:29Z,2026-05-29T09:12:28Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,357519345,https://pyrus.com/t#id357519345,2026-05-28T06:40:22Z,2026-05-28T16:13:34Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,Продукты,357308101,https://pyrus.com/t#id357308101,2026-05-27T05:59:37Z,2026-05-28T16:08:34Z,Закрыта,Финальный этап (бот),
Чат,Меню и продукты,Drinkit → Продукты,Просим вернуть в меню Двойной гриль-чиз ветчина сыр,360174097,https://pyrus.com/t#id360174097,2026-06-11T02:05:43Z,2026-06-11T02:32:22Z,Закрыта,Оператор,Здравствуйте. Дринкит Иркутск 1-1
Чат,Меню и продукты,Drinkit → Продукты,"Простите, дринкит",361645067,https://pyrus.com/t#id361645067,2026-06-18T18:04:04Z,2026-06-18T18:44:34Z,Закрыта,Оператор,"Добрый день! Москва 10-3, подскажите пожалуйста, к кому обратиться или может вы подскажите. Сегодня два раза заказывали орешки со сгущенкой и выбирали функцию «погреть», но это же странно греть орешки"
Чат,Меню и продукты,Drinkit → Продукты,Прошу вернуть баскский чизкейк ежевика,358556106,https://pyrus.com/t#id358556106,2026-06-02T10:52:41Z,2026-06-02T11:29:29Z,Закрыта,Оператор,t.markatyuk.drinkit@gmail.com
Чат,Меню и продукты,Drinkit → Продукты,Прошу вернуть баскский чизкейк ежевика,358527731,https://pyrus.com/t#id358527731,2026-06-02T08:42:18Z,2026-06-02T09:49:21Z,Закрыта,Оператор,Прошу вернуть баскский чизкейк ежевика
Тикет,Меню и продукты,Drinkit → Продукты,"Прошу открыть доступ к продажи позиций в меню у нас они есть на остатках , но нет в доступе меню зак...",359632024,https://pyrus.com/t#id359632024,2026-06-08T09:35:12Z,2026-06-09T07:19:19Z,Закрыта,Финальный этап (бот),"прошу открыть доступ к продажи позиций в меню

у нас они есть на остатках , но нет в доступе меню

закрыто

ниже скрин

сэндвич рол тунец

сэндвич рол цезарь

_________________________________________"
Тикет,Меню и продукты,Drinkit → Продукты,С завтрашнего дня появится в продаже,358509580,https://pyrus.com/t#id358509580,2026-06-02T07:12:17Z,2026-06-02T12:39:54Z,Закрыта,Финальный этап (бот),
Чат,Меню и продукты,Drinkit → Продукты,Специалист Nikita подключился к чату. Specialist Nikita has joined the chat.,357796442,https://pyrus.com/t#id357796442,2026-05-29T11:14:39Z,2026-05-29T11:33:10Z,Закрыта,Оператор,"Добрый день, Дринкит Казань 1-2, позиции без цены: Скрэмбл с трюфелем 2.0 и фокачча с индейкой и кремом из шпината. Почта для обратной связи: drinkitkazan2@gmail.com"
Чат,Меню и продукты,Drinkit → Продукты,"🏪 Объект: Кофейня (Дринкит), Москва",357841083,https://pyrus.com/t#id357841083,2026-05-29T14:17:32Z,2026-05-29T15:13:18Z,Закрыта,Оператор,"Добрый вечер! Назначьте новой токе 27-3 Москва Дринкит структуру меню, пожалуйста, для настройки ассортимента"
Чат,Меню и продукты,Drinkit → Продукты,"🏪 Объект: Кофейня (Дринкит), Якутск",359422400,https://pyrus.com/t#id359422400,2026-06-07T02:02:25Z,2026-06-07T02:07:06Z,Закрыта,Оператор,"Здравствуйте, Дринкит Якутск 1-2 
Прошу завести цены на сэндвич ролл с манго. Завтра откроем в ассортименте, начнутся продажи для коллаборации с Авиасейлс. Цены в администраторе все еще не заведены, з"
Чат,Меню и продукты,Drinkit → Продукты,"🏪 Объект: Кофейня Drinkit, Краснодар",358836618,https://pyrus.com/t#id358836618,2026-06-03T17:59:51Z,2026-06-03T18:33:05Z,Закрыта,Оператор,"добрый вечер, кофейня дринкит краснодар 1-4, можно добавить в списания с менеджера смены позицию ""стакан для воды 200""? можно добавить на все кофейни в краснодаре"
Чат,Меню и продукты,Drinkit → Продукты,"🏪 Объект: Кофейня Дринкит, Москва",362067474,https://pyrus.com/t#id362067474,2026-06-21T10:44:46Z,2026-06-21T11:00:10Z,Закрыта,Оператор,"Добрый день! Дринкит, Москва 10-3

Сегодня 21.06 вск, и в приложении включен новый напиток. В новостях писали о том что он будет всего 2 дня. 

Проблема в том что наша кофейня стоит по нему в стопе, п"
Чат,Меню и продукты,Drinkit → Продукты,"🏪 Объект: Кофейня Дринкит, Москва",360323363,https://pyrus.com/t#id360323363,2026-06-11T13:36:56Z,2026-06-11T14:41:54Z,Закрыта,Оператор,"добрый день, необходимо настроить ценовые группы для кофейни дринкит москва 1-20"
Тикет,Меню и продукты,Drinkit → Продукты,🛑Ошибка! Неверно выбран статус задачи!,361802970,https://pyrus.com/t#id361802970,2026-06-19T15:01:04Z,2026-06-21T13:01:15Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,🛑Ошибка! Неверно выбран статус задачи!,357770044,https://pyrus.com/t#id357770044,2026-05-29T09:21:11Z,2026-06-04T06:06:57Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Drinkit → Продукты,🛑Ошибка! Неверно выбран статус задачи!,357735418,https://pyrus.com/t#id357735418,2026-05-29T06:51:09Z,2026-06-03T06:42:35Z,Закрыта,Финальный этап (бот),
Тикет,Меню и продукты,Администратор подразделения → Ассортимент,27 мая 2026 года выводим Канноли Манго-маракуйя и запускаем новые вкусы Канноли Вишня и Малина-марак...,358858521,https://pyrus.com/t#id358858521,2026-06-03T22:54:23Z,2026-06-04T01:16:52Z,Закрыта,Первая линия (бот),
Тикет,Меню и продукты,Администратор подразделения → Ассортимент,Ассортимент,359931292,https://pyrus.com/t#id359931292,2026-06-09T17:25:09Z,2026-06-10T17:45:22Z,Закрыта,Первая линия (бот),
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Видимо только с лате без кофеина, проблему только что заметили, остальные позиции добавляет без ошиб...",359930388,https://pyrus.com/t#id359930388,2026-06-09T17:19:53Z,2026-06-09T18:00:12Z,Закрыта,Оператор,"Здравствуйте Дринкит Краснодар 1-4, при добавлении латте без кофеина птшет что не получилось посчитать корзину"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,Внутренний комментарий для сотрудников:,362972513,https://pyrus.com/t#id362972513,2026-06-26T09:26:18Z,2026-06-26T10:12:31Z,Закрыта,Оператор,/start
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"День добрый , дринкит краснодар в меню не отображаются ириски с солью и попкорном",359977643,https://pyrus.com/t#id359977643,2026-06-10T04:57:04Z,2026-06-10T06:38:57Z,Закрыта,Оператор,"День добрый , дринкит краснодар 1-1 в меню не отображаются ириски с солью и попкорном"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,День добрый! Дринкит краснодар,359810518,https://pyrus.com/t#id359810518,2026-06-09T07:30:00Z,2026-06-09T09:46:40Z,Закрыта,Оператор,День добрый! Дринкит краснодар 1-1
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Дринкит москва нет в меню гриль-ролла барбекю с цыпленком. В меню вклбчен, на остатках его много",359897118,https://pyrus.com/t#id359897118,2026-06-09T14:28:30Z,2026-06-09T15:22:50Z,Закрыта,Оператор,Здравствуйте
Чат,Меню и продукты,Администратор подразделения → Ассортимент,Иркутск Дринкит,358676109,https://pyrus.com/t#id358676109,2026-06-03T03:25:26Z,2026-06-03T04:35:26Z,Закрыта,Оператор,Здравствуйте
Тикет,Меню и продукты,Администратор подразделения → Ассортимент,"Мы не получили от вас ответ, обращение закрыто. Если вопрос актуален сообщите, ответив на это письмо...",359800194,https://pyrus.com/t#id359800194,2026-06-09T06:31:49Z,2026-06-17T23:41:20Z,Закрыта,Первая линия (бот),"Добрый день! 

Видимость позиции ""Авиамэтч с креветкой"" включена, цена стоит, но в приложении не отображается.

С уважением,
Олег Мужиков
+79222428500"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Обращаюсь от всей сети Дринкит Астана. Ингредиент включен в ассортимент, но не отображается в меню. ...",357566310,https://pyrus.com/t#id357566310,2026-05-28T10:06:52Z,2026-05-28T10:39:19Z,Закрыта,Оператор,"Здравствуйте! Обращаемся с Дринкит Астана, по всей сети в ассортименте кастомайза включен Мисо карамель, однако его нет в меню"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Понял, кофейня Москва . Расскажите, пожалуйста, с каким вопросом или проблемой вы обращаетесь?",360204248,https://pyrus.com/t#id360204248,2026-06-11T06:40:58Z,2026-06-11T07:37:30Z,Закрыта,Оператор,Москва 1-8
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"При прошлом обращении запросили почту, в сообщении выше ее направила",358853327,https://pyrus.com/t#id358853327,2026-06-03T20:38:34Z,2026-06-03T22:54:57Z,Закрыта,Оператор,svetlanarabacc@gmail.com
Чат,Меню и продукты,Администратор подразделения → Ассортимент,Привязали все тв борды - макеты,362306550,https://pyrus.com/t#id362306550,2026-06-22T16:10:33Z,2026-06-22T18:16:38Z,Закрыта,Оператор,Добрый день
Чат,Меню и продукты,Администратор подразделения → Ассортимент,Просим добавить в меню дрип пакеты трех видов,362548865,https://pyrus.com/t#id362548865,2026-06-24T05:30:49Z,2026-06-24T06:02:24Z,Закрыта,Оператор,"Здравствуйте
Иркутск 1-1 Дринкит"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Спасибо! Уточните, пожалуйста, вы из пиццерии или из кофейни? И когда примерно началась эта проблема...",359853458,https://pyrus.com/t#id359853458,2026-06-09T10:56:38Z,2026-06-09T11:57:42Z,Закрыта,Оператор,"добрый день! подскажите, пожалуйста, почему не работает ассортименте в админе? еду и скрываем и открываем, в меню приложения ничего не меняется😭"
Тикет,Меню и продукты,Администратор подразделения → Ассортимент,Стаканы желтые и серые,363240555,https://pyrus.com/t#id363240555,2026-06-27T17:33:12Z,2026-06-27T18:42:21Z,Открыта,Первая линия (бот),"добрый день. Пермь 1-2. не добавляется позицию в меню, час назад в ассортименте открыла позицию стаканов, в приложении до сих пор не отображаются. я что-то сделала не так или нужно просто ждать? 

С у"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Столкнулись с проблемой, ролл цезарь не отображается в меню, хотя у нас не стоит в стопе",360337133,https://pyrus.com/t#id360337133,2026-06-11T14:35:31Z,2026-06-11T15:08:02Z,Закрыта,Оператор,"Здравствуйте, кофейня 13-1 ЖК Эвер"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"У нас при выборе на киосках ""холодный латте без кофеина "" система не может посчитать корзину.",360334275,https://pyrus.com/t#id360334275,2026-06-11T14:21:54Z,2026-06-11T15:01:27Z,Закрыта,Оператор,Добрый вечер! Дринкит 6-1 СПб
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"Я не могу сделать списание канноли,их нету в выборе позиции.Мы с кофейне дринкит Москва",360555527,https://pyrus.com/t#id360555527,2026-06-12T17:46:28Z,2026-06-12T18:43:34Z,Закрыта,Оператор,"здравствуйте.а почему при списании продуктов нету каноли ??канноли малина маракуйя,канноли шоколад"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"🏪 Объект: Кофейня Дринкит, Москва (нижняя Красносельская)",361587577,https://pyrus.com/t#id361587577,2026-06-18T13:17:49Z,2026-06-18T13:20:56Z,Закрыта,Оператор,"Здравствуйте 
Дринкит Москва 13-3 нижняя Красносельская

В Меню не отображаются позиции:
Орешки со сгущенкой
Булочка с маком

В администраторе подразделения, ассортимент открыты"
Чат,Меню и продукты,Администратор подразделения → Ассортимент,"🏪 Объект: Кофейня, Якутск",359061119,https://pyrus.com/t#id359061119,2026-06-04T23:54:43Z,2026-06-05T00:07:24Z,Закрыта,Оператор,"Здравствуйте, Якутск 1-2
Не отображаетая сэндвич-ролл с креветками и манго в меню, настройки ассортимента были открыты"
Чат,Меню и продукты,Администратор подразделения → Конструктор продуктов,"Если списывать эту позицию ""стакан воды"", то какие стаканы будут списываться? для горячих 200 или дл...",361472142,https://pyrus.com/t#id361472142,2026-06-17T21:14:16Z,2026-06-17T21:45:42Z,Закрыта,Оператор,"если списывать эту позицию ""стакан воды"", то какие стаканы будут списываться? для горячих 200 или для воды 200 ?"
Тикет,Меню и продукты,Администратор подразделения → Слайдеры,В ассортименте продукты добавлены. Может ли быть такой экран из за того что продукт в стопе?,359455650,https://pyrus.com/t#id359455650,2026-06-07T09:35:41Z,2026-06-15T07:00:13Z,Закрыта,Сервисная линия (бот),
Чат,Меню и продукты,Киоск → Интерфейс → Вопросы по функционалу в меню,В приложении актуальная цена,361323708,https://pyrus.com/t#id361323708,2026-06-17T07:43:51Z,2026-06-17T09:42:01Z,Закрыта,Оператор,В приложении актуальная цена
Чат,Меню и продукты,Массовое падение (Инцидент),"Кофейня, не добавляются позиции/если добавляются, то «смещают» собой предыдущие, выводя их из стопа,...",362641817,https://pyrus.com/t#id362641817,2026-06-24T13:25:00Z,2026-06-24T13:30:20Z,Закрыта,Оператор,/start
Чат,Меню и продукты,Менеджер офиса → Аналитика,"Проблему наблюдаю с конца прошлой недели. думала, что временный баг, но нет",361172070,https://pyrus.com/t#id361172070,2026-06-16T11:05:18Z,2026-06-16T12:24:02Z,Закрыта,Оператор,"добрый день! почему-то не работает раздел аналитики на ноутбуке. при этом с телефона все работает, пробовала включать/выключать впн, ситуация не изменилась"
Чат,Меню и продукты,Менеджер офиса → Учёт → Списания,Куда пожевались многие продуктф в списанях? Например ириски или овсяная каша?,359908866,https://pyrus.com/t#id359908866,2026-06-09T15:29:19Z,2026-06-09T16:35:27Z,Закрыта,Оператор,Куда пожевались многие продуктф в списанях? Например ириски или овсяная каша?
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,Внутренний отчет:,361945587,https://pyrus.com/t#id361945587,2026-06-20T13:15:03Z,2026-06-20T14:02:07Z,Закрыта,Оператор,"Здравствуйте. Дринкит Москва 1-15. 
Можете подсказать, почему не проходит оплата еды? Напитки пробиваются, заказы с едой - отменяются, касса требует возврат денег осуществить через терминал"
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,"Екатеринбург , все хорошо, менеджер смены тупил",358706810,https://pyrus.com/t#id358706810,2026-06-03T07:29:05Z,2026-06-03T08:36:44Z,Закрыта,Оператор,"Добрый день, в меню и во вкладке стоп тарт лимонный 0, на складских остатках 5. Как это исправить?"
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,Заметили только что. В меню должны быть еще ириска с солью и ириска с попкорном,360484120,https://pyrus.com/t#id360484120,2026-06-12T11:44:11Z,2026-06-12T12:34:47Z,Закрыта,Оператор,Здравствуйте! Алатырь 1-2. В приложении есть только ириска с фисташкой. В наличии все 3 вида
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,"Кофейня, А4 Астана",363198822,https://pyrus.com/t#id363198822,2026-06-27T13:42:17Z,2026-06-27T15:21:24Z,Закрыта,Оператор,"Здравствуйте,  у нас не сработал автостоп на блины с цыплёнком"
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,"Москва , кофейня Дринкит",362659952,https://pyrus.com/t#id362659952,2026-06-24T14:45:42Z,2026-06-24T15:46:18Z,Закрыта,Оператор,"Здравствуйте. Боул с киноа и тунцом не уходит в автостоп, хотя остатки по нему в системе актуальные"
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,"Понял, спасибо! Подскажите, когда примерно это началось? Тарты перестали сниматься с автостопа?",362415785,https://pyrus.com/t#id362415785,2026-06-23T10:09:55Z,2026-06-23T12:10:38Z,Закрыта,Оператор,"здравствуйте, Якутск 1-1, Дринкит, тарты встали на автостоп, но по остаткам они есть"
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,"Спасибо! Подскажите, пожалуйста, в чём суть вашего обращения? Что случилось или какой у вас вопрос?",363198924,https://pyrus.com/t#id363198924,2026-06-27T13:42:52Z,2026-06-27T15:29:47Z,Закрыта,Оператор,Здравствуйте
Чат,Меню и продукты,Менеджер смены → Стоп → Продукты и ингредиенты,Я франчайзи/партнер,362361940,https://pyrus.com/t#id362361940,2026-06-23T05:17:57Z,2026-06-23T06:40:43Z,Закрыта,Оператор,"Добрый день!

Просьба временно отключить кофейню 30-2 от Додо ИС чтобы гости не могли делат заказы"
Чат,Меню и продукты,Приложение клиентов → Меню → Меню продуктов,Не работает оплата у гостей в приложении. Дринкит Москва,361681982,https://pyrus.com/t#id361681982,2026-06-19T04:58:01Z,2026-06-19T05:40:51Z,Закрыта,Оператор,Не работает оплата у гостей в приложении. Дринкит Москва 1-3
Чат,Меню и продукты,"Стандарты|Маркетинг → Пищевая безопасность → Продукты: маркировка, сроки годности, температура хранения и разморозки",Что такое «пекарня ск»?,361396167,https://pyrus.com/t#id361396167,2026-06-17T13:15:29Z,2026-06-17T14:27:38Z,Закрыта,Оператор,Что такое «пекарня ск»?
Чат,Меню и продукты,Центральный администратор → Агрегаторы → Меню агрегаторов,"Астана , Дринкит, в меню агрегатора не подтягиваются позиции еды (новые), хотя в ассортименте на дос...",358544799,https://pyrus.com/t#id358544799,2026-06-02T10:00:07Z,2026-06-02T11:11:46Z,Закрыта,Оператор,здравствуйте
Тикет,Меню и продукты,Центральный администратор → Агрегаторы → Меню агрегаторов,"Мы не получили от вас ответ, обращение закрыто. Если вопрос актуален сообщите, ответив на это письмо...",358558308,https://pyrus.com/t#id358558308,2026-06-02T11:03:16Z,2026-06-10T07:00:24Z,Закрыта,Сервисная линия (бот),Добрый день! Пробовали повторно опубликовать меню агрегатора?
Чат,Отчёты,Менеджер офиса → Аналитика,"Hello where i can find sales with and without discount? Drinkit Dubai, previously it was appeared in...",362464891,https://pyrus.com/t#id362464891,2026-06-23T13:57:35Z,2026-06-23T14:41:09Z,Закрыта,Оператор,"Hello where i can find sales with and without discount? Drinkit 5-1 Dubai, previously it was appeared in reports but now its redirecting me directly to analytics which where is very difficult to find "
Чат,Отчёты,Менеджер офиса → Аналитика,"Вкладка в браузере прогрузилась, те загрузка страницы закончилась. Загрузка идет в самой вкладке ана...",362589512,https://pyrus.com/t#id362589512,2026-06-24T09:19:44Z,2026-06-24T10:56:25Z,Закрыта,Оператор,"здравствуйте, Дринкит Якутск 1-1, в Менеджер Офиса вкладка аналитика не работает"
Чат,Отчёты,Менеджер офиса → Аналитика,Внутренний комментарий:,359798724,https://pyrus.com/t#id359798724,2026-06-09T06:23:28Z,2026-06-09T07:57:14Z,Закрыта,Оператор,"Добрый день. Александр, Дубай 7-1. Не могу найти отчет по продажам агрегаторов в аналитике. Помогите."
Чат,Отчёты,Менеджер офиса → Аналитика,Внутренний комментарий:,357586664,https://pyrus.com/t#id357586664,2026-05-28T11:40:01Z,2026-05-28T12:17:13Z,Закрыта,Оператор,Start
Чат,Отчёты,Менеджер офиса → Аналитика,"Да, верно. Москва",359632255,https://pyrus.com/t#id359632255,2026-06-08T09:36:19Z,2026-06-08T10:41:17Z,Закрыта,Оператор,"Добрый день! Дринкит 8. Подскажите, пожалуйста, есть ли операционный дашборд, где можно посмотреть новых клиентов?"
Чат,Отчёты,Менеджер офиса → Аналитика,Доброе утро! Ссылка на отчет - https://officemanager.dodois.io/OfficeManager/Analytics/hr_metrics?na...,362360308,https://pyrus.com/t#id362360308,2026-06-23T05:01:35Z,2026-06-23T07:42:48Z,Закрыта,Оператор,Доброе утро! Ссылка на отчет - https://officemanager.dodois.io/OfficeManager/Analytics/hr_metrics?native_filters_key=0fjKlRPsk7c6FexB5624lqUH_qMtfYLelbAB5ba5f4u_LVzjBPmLs6VMk5zTg_0t
Чат,Отчёты,Менеджер офиса → Аналитика,Дринкит Москва Здравстуйте! Не работает дашборд с возвращаемостью гостей,363036995,https://pyrus.com/t#id363036995,2026-06-26T14:09:59Z,2026-06-26T14:50:20Z,Закрыта,Оператор,"Дринкит Москва 10-1
Здравстуйте! Не работает дашборд с возвращаемостью гостей"
Чат,Отчёты,Менеджер офиса → Аналитика,"Здравстуйте, у меня аналитика в менеджер офиса не открывается, при это фамилия, имя, почта в учёте у...",358762714,https://pyrus.com/t#id358762714,2026-06-03T11:44:03Z,2026-06-03T13:05:18Z,Закрыта,Оператор,"здравстуйте, у меня аналитика в менеджер офиса не открывается, при это фамилия, имя, почта в учёте указана, пишет axioserror"
Чат,Отчёты,Менеджер офиса → Аналитика,Когда появится на сегодняшний день,362206320,https://pyrus.com/t#id362206320,2026-06-22T08:14:06Z,2026-06-22T09:43:04Z,Закрыта,Оператор,"Здравствуйте,хочу посмотреть метрики кофейни,мне пишет ,что актуальность данных на 21 число, обновляется в 10"
Чат,Отчёты,Менеджер офиса → Аналитика,Кофейня 15 сети,359835396,https://pyrus.com/t#id359835396,2026-06-09T09:30:02Z,2026-06-09T11:09:45Z,Закрыта,Оператор,"Здравствуйте, у меня не работает администратор и менеджер смены, хотя роли активные 
только в менеджере офиса могу сидеть"
Чат,Отчёты,Менеджер офиса → Аналитика,"Краснодар, Дринкит, любые точки. , , , и",362668628,https://pyrus.com/t#id362668628,2026-06-24T15:28:10Z,2026-06-24T17:32:48Z,Закрыта,Оператор,"Добрый день, объясните пожалуйста, как читать график рейтинга еды и рейтинга напитков в разделе ""Динамика""? Интересует ось y, что там за показатели?"
Тикет,Отчёты,Менеджер офиса → Аналитика,Можете скриншот вашего пресета прислать?,357768271,https://pyrus.com/t#id357768271,2026-05-29T09:13:05Z,2026-06-22T07:00:32Z,Закрыта,Первая линия (бот),"Добрый день! Проблема сохраняется, но решается если сменить кофейню. То есть у меня сохраненные пресеты для дашбордов и если я сразу захожу они не показывают никакую информацию. Если переключиться и в"
Чат,Отчёты,Менеджер офиса → Аналитика,"Москва, Дринкит Фрунзе",361234250,https://pyrus.com/t#id361234250,2026-06-16T16:00:59Z,2026-06-16T16:50:27Z,Закрыта,Оператор,"Добрый день! Где посмотреть отчет загруженность пиццерии. Дринкит 4. Вроде перенесли в аналитику, где найти?"
Чат,Отчёты,Менеджер офиса → Аналитика,"Москва, кофейня",360961126,https://pyrus.com/t#id360961126,2026-06-15T09:56:43Z,2026-06-15T11:37:21Z,Закрыта,Оператор,"добрый день! почему-то не работает раздел аналитики на ноутбуке. при этом с телефона все работает, пробовала включать/выключать впн, ситуация не изменилась"
Чат,Отчёты,Менеджер офиса → Аналитика,Не грузит аналитику вкладку,359706475,https://pyrus.com/t#id359706475,2026-06-08T14:02:10Z,2026-06-08T14:22:25Z,Закрыта,Оператор,москва 37-1
Чат,Отчёты,Менеджер офиса → Аналитика,"Не грузится аналитика, все остальные вкладки работают (Москва, ЛЮ)",358330853,https://pyrus.com/t#id358330853,2026-06-01T10:09:28Z,2026-06-01T11:59:03Z,Закрыта,Оператор,Добрый день!
Тикет,Отчёты,Менеджер офиса → Аналитика,Не только за 1.04. за любую даты выводятся некорректные значения,362529299,https://pyrus.com/t#id362529299,2026-06-23T21:11:30Z,2026-06-25T15:55:00Z,Открыта,Вторая линия (общий),"Добрый день!

Показания ""Списаний"" в блоке ""Бизнес"" в дашборде ""Метрики кофейни"" во вкладке ""Эффективность кофейни"" выдают некорректные значения. Во вкладке ""по дням/неделям/месяцам"" видно, что показа"
Тикет,Отчёты,Менеджер офиса → Аналитика,При ручном построении дашборда данные есть. По ранее отправленной ссылке отличается название кофейни...,357469930,https://pyrus.com/t#id357469930,2026-05-27T19:10:54Z,2026-06-06T07:00:20Z,Закрыта,Вторая линия (бот),
Чат,Отчёты,Менеджер офиса → Аналитика,Раньше в додо ис смотрели загрузку кофеен во вклвдке - загрузка пиццерии там видно была статистика з...,358518881,https://pyrus.com/t#id358518881,2026-06-02T08:00:45Z,2026-06-02T09:00:53Z,Закрыта,Оператор,"добрый день, Астана - 19 Дринкит Казахстан"
Чат,Отчёты,Менеджер офиса → Аналитика,"Самара, Дринкит Галактионовская, проблема со вчерашнего дня",357732585,https://pyrus.com/t#id357732585,2026-05-29T06:38:24Z,2026-05-29T09:15:38Z,Закрыта,Оператор,"Добрый день! Не работает раздел Аналитика, метрики кофейни"
Чат,Отчёты,Менеджер офиса → Аналитика,"Спасибо. Вы из пиццерии или кофейни? И подскажите, пожалуйста, номер вашей точки (например, Москва )...",358349187,https://pyrus.com/t#id358349187,2026-06-01T11:24:13Z,2026-06-01T12:25:01Z,Закрыта,Оператор,"добрый день. Мне необходимо посмотреть разбивку по месяцу среднего чека, ежедневно. Где теперь это можно сделать? дашборд показывает итоговый средний чек"
Чат,Отчёты,Менеджер офиса → Аналитика,"🏪 Объект: Кофейня (Дринкит), Москва",361552483,https://pyrus.com/t#id361552483,2026-06-18T10:32:23Z,2026-06-18T11:26:06Z,Закрыта,Оператор,"Добрый день, Дринкит Москва 4-13, не получается второй день посмотреть аналитику, такая ситуация у многих наших кофеен, почему-то стоит фильтр на Екатеринбург, но если выбирать департамент Москва 4, т"
Чат,Отчёты,Менеджер офиса → Аналитика,"🏪 Объект: Кофейня Drinkit, Алматы",361136341,https://pyrus.com/t#id361136341,2026-06-16T08:17:12Z,2026-06-16T10:34:26Z,Закрыта,Оператор,"здраввствуйте!

кофейня дринкит Алматы 1-4 подскажите где можно посмотреть метрики по загруженности пиццерии по часам по продуктам? раньше этот дэшборд сидел в отчетах - загруженность пиццерии, сейчас"
Чат,Отчёты,Менеджер офиса → Аналитика,"🏪 Объект: Кофейня Дринкит, Москва",360238808,https://pyrus.com/t#id360238808,2026-06-11T08:29:57Z,2026-06-11T08:57:59Z,Закрыта,Оператор,"добрый день, кофейня дринкит москва 0-19, дашборд доступность кофейни за 10.06, показывает 90%, хотя все смены открыты во время. подскажите где ошибка?"
